#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2010,11,08,03,00,195,0.2,0.3,99.00,99.00,99.00,999,1016.7,7.8,999.0,7.5,99.0,99.00
2010,11,08,04,00,238,0.6,0.8,99.00,99.00,99.00,999,1016.5,7.1,999.0,7.1,99.0,99.00
2010,11,08,05,00,0,0.0,0.0,99.00,99.00,99.00,999,1016.9,6.5,999.0,6.5,99.0,99.00
2010,11,08,06,00,13,0.9,1.0,99.00,99.00,99.00,999,1016.5,6.1,999.0,6.1,99.0,99.00
2010,11,08,07,00,335,0.4,0.5,99.00,99.00,99.00,999,1016.0,5.7,999.0,5.7,99.0,99.00
2010,11,08,08,00,259,1.3,1.6,99.00,99.00,99.00,999,1015.8,5.7,999.0,5.6,99.0,99.00
2010,11,08,09,00,246,1.7,1.8,99.00,99.00,99.00,999,1015.2,5.8,999.0,5.8,99.0,99.00
2010,11,08,10,00,9,1.1,1.3,99.00,99.00,99.00,999,1014.9,5.1,999.0,5.1,99.0,99.00
2010,11,08,11,00,40,0.9,1.2,99.00,99.00,99.00,999,1015.1,4.8,999.0,4.8,99.0,99.00
2010,11,08,12,00,30,0.8,1.0,99.00,99.00,99.00,999,1014.7,4.6,999.0,4.6,99.0,99.00
2010,11,08,13,00,357,0.6,0.8,99.00,99.00,99.00,999,1014.9,5.8,999.0,5.8,99.0,99.00
2010,11,08,14,00,256,0.6,0.7,99.00,99.00,99.00,999,1014.7,6.1,999.0,6.1,99.0,99.00
2010,11,08,15,00,105,0.6,0.8,99.00,99.00,99.00,999,1014.9,7.1,999.0,7.1,99.0,99.00
2010,11,08,16,00,124,3.6,3.6,99.00,99.00,99.00,999,1014.3,7.5,999.0,7.5,99.0,99.00
2010,11,08,17,00,177,2.8,2.9,99.00,99.00,99.00,999,1014.0,8.6,999.0,8.6,99.0,99.00
2010,11,08,18,00,169,6.0,6.1,99.00,99.00,99.00,999,1013.1,9.7,999.0,9.5,99.0,99.00
2010,11,08,19,00,155,4.7,4.9,99.00,99.00,99.00,999,1012.6,9.3,999.0,9.0,99.0,99.00
2010,11,08,20,00,163,3.8,4.0,99.00,99.00,99.00,999,1012.1,9.5,999.0,9.2,99.0,99.00
2010,11,08,21,00,131,6.2,6.7,99.00,99.00,99.00,999,1011.6,9.7,999.0,9.7,99.0,99.00
2010,11,08,22,00,131,5.3,5.6,99.00,99.00,99.00,999,1011.4,9.3,999.0,9.3,99.0,99.00
2010,11,08,23,00,171,4.7,5.4,99.00,99.00,99.00,999,1011.6,8.5,999.0,8.5,99.0,99.00
2010,11,09,00,00,167,1.9,2.6,99.00,99.00,99.00,999,1011.9,8.1,999.0,8.1,99.0,99.00
2010,11,09,01,00,177,2.6,3.0,99.00,99.00,99.00,999,1011.7,8.3,999.0,8.3,99.0,99.00
2010,11,09,02,00,176,6.1,6.5,99.00,99.00,99.00,999,1011.9,10.0,999.0,10.0,99.0,99.00
2010,11,09,03,00,201,2.9,3.3,99.00,99.00,99.00,999,1012.0,10.6,999.0,10.4,99.0,99.00
2010,11,09,04,00,168,2.7,2.8,99.00,99.00,99.00,999,1012.1,9.8,999.0,9.8,99.0,99.00
2010,11,09,05,00,173,0.7,1.0,99.00,99.00,99.00,999,1012.1,9.2,999.0,9.2,99.0,99.00
2010,11,09,06,00,156,2.2,2.7,99.00,99.00,99.00,999,1012.3,8.8,999.0,8.8,99.0,99.00
2010,11,09,07,00,185,2.7,3.0,99.00,99.00,99.00,999,1012.2,9.3,999.0,9.3,99.0,99.00
2010,11,09,08,00,189,3.2,3.3,99.00,99.00,99.00,999,1012.4,9.6,999.0,9.6,99.0,99.00
2010,11,09,09,00,173,2.8,3.1,99.00,99.00,99.00,999,1012.4,8.8,999.0,8.8,99.0,99.00
2010,11,09,10,00,162,1.9,2.1,99.00,99.00,99.00,999,1012.7,8.2,999.0,8.2,99.0,99.00
2010,11,09,11,00,159,2.4,2.8,99.00,99.00,99.00,999,1012.8,8.0,999.0,8.0,99.0,99.00
2010,11,09,12,00,159,2.2,2.4,99.00,99.00,99.00,999,1013.2,8.2,999.0,8.2,99.0,99.00
2010,11,09,13,00,136,1.1,1.3,99.00,99.00,99.00,999,1013.8,7.9,999.0,7.9,99.0,99.00
2010,11,09,14,00,141,3.0,3.4,99.00,99.00,99.00,999,1014.3,8.6,999.0,8.6,99.0,99.00
2010,11,09,15,00,134,6.3,6.5,99.00,99.00,99.00,999,1014.6,9.1,999.0,9.1,99.0,99.00
2010,11,09,16,00,125,5.8,6.0,99.00,99.00,99.00,999,1015.2,9.7,999.0,9.7,99.0,99.00
2010,11,09,17,00,128,6.5,6.7,99.00,99.00,99.00,999,1015.4,9.7,999.0,9.7,99.0,99.00
2010,11,09,18,00,122,5.8,5.9,99.00,99.00,99.00,999,1015.3,9.7,999.0,9.7,99.0,99.00
2010,11,09,19,00,123,5.4,5.5,99.00,99.00,99.00,999,1015.1,10.2,999.0,10.2,99.0,99.00
2010,11,09,20,00,111,4.7,4.8,99.00,99.00,99.00,999,1015.1,9.5,999.0,9.5,99.0,99.00
2010,11,09,21,00,145,3.0,3.2,99.00,99.00,99.00,999,1015.4,10.9,999.0,999.0,99.0,99.00
2010,11,09,22,00,180,1.6,1.8,99.00,99.00,99.00,999,1015.3,11.2,999.0,11.2,99.0,99.00
2010,11,09,23,00,34,1.6,1.7,99.00,99.00,99.00,999,1015.6,9.7,999.0,9.5,99.0,99.00
2010,11,10,00,00,20,2.4,2.6,99.00,99.00,99.00,999,1015.9,8.3,999.0,8.3,99.0,99.00
2010,11,10,01,00,16,2.1,2.3,99.00,99.00,99.00,999,1015.9,8.1,999.0,8.1,99.0,99.00
2010,11,10,02,00,62,2.1,2.3,99.00,99.00,99.00,999,1015.9,9.1,999.0,9.1,99.0,99.00
2010,11,10,03,00,56,2.1,2.6,99.00,99.00,99.00,999,1016.1,9.0,999.0,8.9,99.0,99.00
2010,11,10,04,00,24,0.2,0.5,99.00,99.00,99.00,999,1016.4,9.1,999.0,9.1,99.0,99.00
2010,11,10,05,00,146,3.9,5.0,99.00,99.00,99.00,999,1016.6,9.8,999.0,9.8,99.0,99.00
2010,11,10,06,00,175,3.8,4.4,99.00,99.00,99.00,999,1017.0,9.7,999.0,9.7,99.0,99.00
2010,11,10,07,00,148,4.9,6.1,99.00,99.00,99.00,999,1017.5,9.5,999.0,9.5,99.0,99.00
2010,11,10,08,00,146,4.7,6.3,99.00,99.00,99.00,999,1018.0,9.4,999.0,9.4,99.0,99.00
2010,11,10,09,00,155,2.7,3.2,99.00,99.00,99.00,999,1018.3,8.5,999.0,8.4,99.0,99.00
2010,11,10,10,00,168,2.3,3.7,99.00,99.00,99.00,999,1018.3,8.4,999.0,8.4,99.0,99.00
2010,11,10,11,00,147,6.4,7.4,99.00,99.00,99.00,999,1018.3,8.3,999.0,8.3,99.0,99.00
2010,11,10,12,00,151,6.5,7.2,99.00,99.00,99.00,999,1018.2,8.6,999.0,8.6,99.0,99.00
2010,11,10,13,00,152,6.4,6.7,99.00,99.00,99.00,999,1018.5,8.4,999.0,8.4,99.0,99.00
2010,11,10,14,00,155,6.1,6.3,99.00,99.00,99.00,999,1018.9,8.9,999.0,8.9,99.0,99.00
2010,11,10,15,00,158,5.4,5.7,99.00,99.00,99.00,999,1019.2,9.0,999.0,9.0,99.0,99.00
2010,11,10,16,00,167,3.8,4.1,99.00,99.00,99.00,999,1019.2,9.2,999.0,9.1,99.0,99.00
2010,11,10,17,00,165,3.6,4.0,99.00,99.00,99.00,999,1019.4,9.4,999.0,9.3,99.0,99.00
2010,11,10,18,00,158,2.7,3.0,99.00,99.00,99.00,999,1018.9,9.8,999.0,9.4,99.0,99.00
2010,11,10,19,00,150,2.7,3.1,99.00,99.00,99.00,999,1018.9,9.6,999.0,9.3,99.0,99.00
2010,11,10,20,00,165,3.3,3.8,99.00,99.00,99.00,999,1018.7,10.4,999.0,10.0,99.0,99.00
2010,11,10,21,00,211,2.2,2.5,99.00,99.00,99.00,999,1018.7,9.2,999.0,9.1,99.0,99.00
2010,11,10,22,00,139,4.7,4.9,99.00,99.00,99.00,999,1018.1,9.4,999.0,9.4,99.0,99.00
2010,11,10,23,00,182,3.4,4.0,99.00,99.00,99.00,999,1018.3,9.4,999.0,9.4,99.0,99.00
2010,11,11,00,00,134,9.3,10.2,99.00,99.00,99.00,999,1018.5,10.3,999.0,10.3,99.0,99.00
2010,11,11,01,00,155,6.0,6.7,99.00,99.00,99.00,999,1019.2,10.1,999.0,10.1,99.0,99.00
2010,11,11,02,00,150,8.6,10.8,99.00,99.00,99.00,999,1019.3,10.3,999.0,10.3,99.0,99.00
2010,11,11,03,00,169,8.2,9.2,99.00,99.00,99.00,999,1019.9,10.5,999.0,10.5,99.0,99.00
2010,11,11,04,00,175,8.5,9.5,99.00,99.00,99.00,999,1020.4,10.4,999.0,10.4,99.0,99.00
2010,11,11,05,00,170,7.4,7.8,99.00,99.00,99.00,999,1020.6,9.8,999.0,9.8,99.0,99.00
2010,11,11,06,00,172,6.8,7.2,99.00,99.00,99.00,999,1021.0,9.4,999.0,9.3,99.0,99.00
2010,11,11,07,00,176,7.2,7.6,99.00,99.00,99.00,999,1021.2,9.3,999.0,9.2,99.0,99.00
2010,11,11,08,00,170,6.3,6.6,99.00,99.00,99.00,999,1021.4,9.0,999.0,8.8,99.0,99.00
2010,11,11,09,00,170,7.1,7.4,99.00,99.00,99.00,999,1021.4,8.8,999.0,8.8,99.0,99.00
2010,11,11,10,00,174,5.4,5.7,99.00,99.00,99.00,999,1021.7,8.6,999.0,8.5,99.0,99.00
2010,11,11,11,00,169,6.1,6.6,99.00,99.00,99.00,999,1021.9,8.5,999.0,8.5,99.0,99.00
2010,11,11,12,00,174,4.4,4.6,99.00,99.00,99.00,999,1022.4,8.3,999.0,8.2,99.0,99.00
2010,11,11,13,00,165,5.0,5.4,99.00,99.00,99.00,999,1022.7,8.1,999.0,8.1,99.0,99.00
2010,11,11,14,00,179,6.7,7.2,99.00,99.00,99.00,999,1023.4,8.9,999.0,8.9,99.0,99.00
2010,11,11,15,00,180,7.3,8.3,99.00,99.00,99.00,999,1023.5,9.2,999.0,9.2,99.0,99.00
2010,11,11,16,00,178,5.8,6.1,99.00,99.00,99.00,999,1024.2,10.1,999.0,10.1,99.0,99.00
2010,11,11,17,00,167,7.0,7.7,99.00,99.00,99.00,999,1024.4,9.5,999.0,9.5,99.0,99.00
2010,11,11,18,00,194,3.4,4.2,99.00,99.00,99.00,999,1024.5,11.5,999.0,11.5,99.0,99.00
2010,11,11,19,00,124,0.5,1.4,99.00,99.00,99.00,999,1025.0,12.4,999.0,12.4,99.0,99.00
2010,11,11,20,00,272,3.4,4.5,99.00,99.00,99.00,999,1025.3,15.3,999.0,6.5,99.0,99.00
2010,11,11,21,00,359,0.7,1.2,99.00,99.00,99.00,999,1026.1,13.6,999.0,7.5,99.0,99.00
2010,11,11,22,00,356,1.6,1.9,99.00,99.00,99.00,999,1026.4,12.5,999.0,8.2,99.0,99.00
2010,11,11,23,00,311,3.6,4.4,99.00,99.00,99.00,999,1027.5,13.2,999.0,6.3,99.0,99.00
2010,11,12,00,00,309,3.3,3.8,99.00,99.00,99.00,999,1028.1,12.8,999.0,5.6,99.0,99.00
2010,11,12,01,00,304,2.7,3.4,99.00,99.00,99.00,999,1028.3,12.2,999.0,5.3,99.0,99.00
2010,11,12,02,00,284,3.0,3.3,99.00,99.00,99.00,999,1029.0,11.7,999.0,5.0,99.0,99.00
2010,11,12,03,00,279,2.4,2.7,99.00,99.00,99.00,999,1029.2,11.1,999.0,4.9,99.0,99.00
2010,11,12,04,00,298,3.7,4.1,99.00,99.00,99.00,999,1029.1,10.7,999.0,5.1,99.0,99.00
2010,11,12,05,00,320,3.7,4.3,99.00,99.00,99.00,999,1029.1,10.6,999.0,3.2,99.0,99.00
2010,11,12,06,00,330,4.2,4.7,99.00,99.00,99.00,999,1029.1,10.3,999.0,2.5,99.0,99.00
2010,11,12,07,00,339,4.4,4.8,99.00,99.00,99.00,999,1029.0,9.8,999.0,1.3,99.0,99.00
2010,11,12,08,00,344,4.8,5.4,99.00,99.00,99.00,999,1029.5,9.4,999.0,0.6,99.0,99.00
2010,11,12,09,00,8,5.3,5.7,99.00,99.00,99.00,999,1029.1,8.4,999.0,1.9,99.0,99.00
2010,11,12,10,00,349,5.2,5.9,99.00,99.00,99.00,999,1029.6,8.0,999.0,2.6,99.0,99.00
2010,11,12,11,00,0,5.9,6.2,99.00,99.00,99.00,999,1029.6,7.6,999.0,4.7,99.0,99.00
2010,11,12,12,00,3,6.7,7.2,99.00,99.00,99.00,999,1029.8,7.3,999.0,4.5,99.0,99.00
2010,11,12,13,00,23,6.2,6.9,99.00,99.00,99.00,999,1030.1,6.8,999.0,6.5,99.0,99.00
2010,11,12,14,00,14,6.4,6.8,99.00,99.00,99.00,999,1030.9,6.8,999.0,6.6,99.0,99.00
2010,11,12,15,00,7,6.9,7.7,99.00,99.00,99.00,999,1030.6,6.7,999.0,6.5,99.0,99.00
2010,11,12,16,00,10,7.8,8.5,99.00,99.00,99.00,999,1030.3,6.4,999.0,6.3,99.0,99.00
2010,11,12,17,00,3,8.1,8.9,99.00,99.00,99.00,999,1029.5,6.5,999.0,6.3,99.0,99.00
2010,11,12,18,00,7,6.9,7.4,99.00,99.00,99.00,999,1028.7,6.3,999.0,6.2,99.0,99.00
2010,11,12,19,00,16,8.6,9.4,99.00,99.00,99.00,999,1027.9,6.7,999.0,6.6,99.0,99.00
2010,11,12,20,00,12,8.0,8.8,99.00,99.00,99.00,999,1027.4,6.6,999.0,6.5,99.0,99.00
2010,11,12,21,00,17,10.6,11.5,99.00,99.00,99.00,999,1027.3,6.6,999.0,6.6,99.0,99.00
2010,11,12,22,00,19,9.9,10.7,99.00,99.00,99.00,999,1026.8,6.6,999.0,6.5,99.0,99.00
2010,11,12,23,00,27,11.3,12.1,99.00,99.00,99.00,999,1026.6,6.9,999.0,6.8,99.0,99.00
2010,11,13,00,00,27,10.5,11.5,99.00,99.00,99.00,999,1026.6,7.1,999.0,6.9,99.0,99.00
2010,11,13,01,00,22,11.6,13.0,99.00,99.00,99.00,999,1026.2,6.9,999.0,6.8,99.0,99.00
2010,11,13,02,00,22,12.7,14.0,99.00,99.00,99.00,999,1025.8,7.0,999.0,6.9,99.0,99.00
2010,11,13,03,00,21,11.5,12.7,99.00,99.00,99.00,999,1025.7,7.1,999.0,6.9,99.0,99.00
2010,11,13,04,00,20,11.0,12.1,99.00,99.00,99.00,999,1025.2,7.1,999.0,6.9,99.0,99.00
2010,11,13,05,00,31,11.9,13.1,99.00,99.00,99.00,999,1024.1,7.2,999.0,7.0,99.0,99.00
2010,11,13,06,00,38,12.0,13.7,99.00,99.00,99.00,999,1023.3,7.3,999.0,7.1,99.0,99.00
2010,11,13,07,00,37,11.8,13.0,99.00,99.00,99.00,999,1022.6,7.4,999.0,7.2,99.0,99.00
2010,11,13,08,00,34,9.3,10.9,99.00,99.00,99.00,999,1023.3,7.3,999.0,7.1,99.0,99.00
2010,11,13,09,00,32,9.7,10.8,99.00,99.00,99.00,999,1021.7,6.9,999.0,6.8,99.0,99.00
2010,11,13,10,00,34,11.2,12.0,99.00,99.00,99.00,999,1021.0,6.9,999.0,6.7,99.0,99.00
2010,11,13,11,00,35,9.8,10.8,99.00,99.00,99.00,999,1020.3,7.0,999.0,6.9,99.0,99.00
2010,11,13,12,00,34,8.3,9.1,99.00,99.00,99.00,999,1019.2,7.2,999.0,7.1,99.0,99.00
2010,11,13,13,00,49,9.0,9.9,99.00,99.00,99.00,999,1018.2,7.6,999.0,7.5,99.0,99.00
2010,11,13,14,00,55,9.2,10.3,99.00,99.00,99.00,999,1016.6,7.8,999.0,7.6,99.0,99.00
2010,11,13,15,00,53,8.4,9.2,99.00,99.00,99.00,999,1015.4,7.9,999.0,7.8,99.0,99.00
2010,11,13,16,00,76,7.4,8.1,99.00,99.00,99.00,999,1014.4,8.2,999.0,8.2,99.0,99.00
2010,11,13,17,00,96,7.0,7.7,99.00,99.00,99.00,999,1012.7,8.7,999.0,8.6,99.0,99.00
2010,11,13,18,00,86,6.2,6.5,99.00,99.00,99.00,999,1011.2,9.0,999.0,8.9,99.0,99.00
2010,11,13,19,00,107,1.9,2.3,99.00,99.00,99.00,999,1010.2,9.0,999.0,8.8,99.0,99.00
2010,11,13,20,00,127,8.3,9.1,99.00,99.00,99.00,999,1008.4,8.8,999.0,8.7,99.0,99.00
2010,11,13,21,00,147,10.0,10.9,99.00,99.00,99.00,999,1007.0,9.1,999.0,9.1,99.0,99.00
2010,11,13,22,00,162,10.9,11.8,99.00,99.00,99.00,999,1006.8,9.2,999.0,9.1,99.0,99.00
2010,11,13,23,00,228,10.6,12.3,99.00,99.00,99.00,999,1007.5,8.1,999.0,7.9,99.0,99.00
2010,11,14,00,00,211,11.7,14.2,99.00,99.00,99.00,999,1007.9,6.4,999.0,6.2,99.0,99.00
2010,11,14,01,00,206,8.3,9.9,99.00,99.00,99.00,999,1008.3,5.6,999.0,5.4,99.0,99.00
2010,11,14,02,00,200,8.8,10.0,99.00,99.00,99.00,999,1008.2,5.3,999.0,5.1,99.0,99.00
2010,11,14,03,00,194,11.2,13.6,99.00,99.00,99.00,999,1007.7,5.3,999.0,5.1,99.0,99.00
2010,11,14,04,00,206,9.3,10.8,99.00,99.00,99.00,999,1007.5,5.0,999.0,4.8,99.0,99.00
2010,11,14,05,00,210,9.2,10.5,99.00,99.00,99.00,999,1007.3,4.6,999.0,4.5,99.0,99.00
2010,11,14,06,00,212,9.2,12.7,99.00,99.00,99.00,999,1007.1,4.3,999.0,4.1,99.0,99.00
2010,11,14,07,00,214,9.7,11.1,99.00,99.00,99.00,999,1006.4,4.0,999.0,3.8,99.0,99.00
2010,11,14,08,00,212,10.1,11.6,99.00,99.00,99.00,999,1006.1,3.7,999.0,3.5,99.0,99.00
2010,11,14,09,00,219,9.8,11.1,99.00,99.00,99.00,999,1005.7,3.6,999.0,3.4,99.0,99.00
2010,11,14,10,00,218,9.0,10.8,99.00,99.00,99.00,999,1005.6,3.5,999.0,3.3,99.0,99.00
2010,11,14,11,00,225,9.8,11.8,99.00,99.00,99.00,999,1005.7,3.4,999.0,3.2,99.0,99.00
2010,11,14,12,00,220,8.3,9.2,99.00,99.00,99.00,999,1005.9,3.5,999.0,3.3,99.0,99.00
2010,11,14,13,00,228,7.3,9.0,99.00,99.00,99.00,999,1005.9,3.6,999.0,3.4,99.0,99.00
2010,11,14,14,00,229,8.1,9.7,99.00,99.00,99.00,999,1006.7,3.7,999.0,3.5,99.0,99.00
2010,11,14,15,00,232,7.9,9.6,99.00,99.00,99.00,999,1006.7,3.7,999.0,3.5,99.0,99.00
2010,11,14,16,00,241,9.4,10.9,99.00,99.00,99.00,999,1006.9,3.9,999.0,3.7,99.0,99.00
2010,11,14,17,00,246,10.2,12.5,99.00,99.00,99.00,999,1006.7,4.1,999.0,3.9,99.0,99.00
2010,11,14,18,00,250,8.3,9.7,99.00,99.00,99.00,999,1006.6,4.0,999.0,3.7,99.0,99.00
2010,11,14,19,00,252,8.6,12.0,99.00,99.00,99.00,999,1006.7,4.3,999.0,3.6,99.0,99.00
2010,11,14,20,00,252,9.7,12.8,99.00,99.00,99.00,999,1006.7,4.4,999.0,0.3,99.0,99.00
2010,11,14,21,00,248,8.6,10.3,99.00,99.00,99.00,999,1007.0,4.7,999.0,1.8,99.0,99.00
2010,11,14,22,00,228,9.4,12.2,99.00,99.00,99.00,999,1007.2,4.9,999.0,1.3,99.0,99.00
2010,11,14,23,00,225,8.8,10.2,99.00,99.00,99.00,999,1007.5,4.6,999.0,2.4,99.0,99.00
2010,11,15,00,00,239,8.1,9.5,99.00,99.00,99.00,999,1007.9,3.7,999.0,3.4,99.0,99.00
2010,11,15,01,00,233,5.5,6.8,99.00,99.00,99.00,999,1008.0,3.3,999.0,3.0,99.0,99.00
2010,11,15,02,00,244,6.6,7.4,99.00,99.00,99.00,999,1008.1,2.7,999.0,2.4,99.0,99.00
2010,11,15,03,00,244,5.5,6.6,99.00,99.00,99.00,999,1008.4,2.1,999.0,2.0,99.0,99.00
2010,11,15,04,00,243,5.1,6.2,99.00,99.00,99.00,999,1008.5,1.9,999.0,1.7,99.0,99.00
2010,11,15,05,00,245,5.5,6.3,99.00,99.00,99.00,999,1008.7,1.7,999.0,1.6,99.0,99.00
2010,11,15,06,00,234,5.1,6.0,99.00,99.00,99.00,999,1009.0,1.5,999.0,1.4,99.0,99.00
2010,11,15,07,00,225,4.4,5.0,99.00,99.00,99.00,999,1008.9,2.0,999.0,1.8,99.0,99.00
2010,11,15,08,00,232,3.8,4.6,99.00,99.00,99.00,999,1009.0,1.7,999.0,1.6,99.0,99.00
2010,11,15,09,00,220,6.3,7.9,99.00,99.00,99.00,999,1009.3,1.2,999.0,1.0,99.0,99.00
2010,11,15,10,00,224,5.6,6.4,99.00,99.00,99.00,999,1009.4,0.6,999.0,0.4,99.0,99.00
2010,11,15,11,00,221,5.6,6.9,99.00,99.00,99.00,999,1009.8,0.4,999.0,0.2,99.0,99.00
2010,11,15,12,00,218,5.4,6.0,99.00,99.00,99.00,999,1010.0,-0.1,999.0,-0.3,99.0,99.00
2010,11,15,13,00,236,3.8,4.2,99.00,99.00,99.00,999,1010.2,-0.2,999.0,-0.3,99.0,99.00
2010,11,15,14,00,243,4.2,5.5,99.00,99.00,99.00,999,1010.5,0.3,999.0,0.3,99.0,99.00
2010,11,15,15,00,226,3.5,4.3,99.00,99.00,99.00,999,1010.6,1.7,999.0,1.7,99.0,99.00
2010,11,15,16,00,208,7.2,9.0,99.00,99.00,99.00,999,1010.8,4.3,999.0,2.7,99.0,99.00
2010,11,15,17,00,182,8.5,9.0,99.00,99.00,99.00,999,1010.7,4.8,999.0,4.7,99.0,99.00
2010,11,15,18,00,179,7.9,8.6,99.00,99.00,99.00,999,1010.0,5.7,999.0,5.5,99.0,99.00
2010,11,15,19,00,177,7.9,8.7,99.00,99.00,99.00,999,1009.6,6.5,999.0,6.4,99.0,99.00
2010,11,15,20,00,177,7.8,8.6,99.00,99.00,99.00,999,1009.2,7.0,999.0,7.0,99.0,99.00
2010,11,15,21,00,180,5.6,6.0,99.00,99.00,99.00,999,1009.0,7.3,999.0,7.3,99.0,99.00
2010,11,15,22,00,182,6.2,6.8,99.00,99.00,99.00,999,1009.0,7.2,999.0,7.1,99.0,99.00
2010,11,15,23,00,186,7.1,7.8,99.00,99.00,99.00,999,1009.0,7.5,999.0,7.3,99.0,99.00
2010,11,16,00,00,186,6.8,8.6,99.00,99.00,99.00,999,1009.2,7.5,999.0,7.4,99.0,99.00
2010,11,16,01,00,213,6.3,7.4,99.00,99.00,99.00,999,1009.5,7.7,999.0,6.8,99.0,99.00
2010,11,16,02,00,217,3.4,4.0,99.00,99.00,99.00,999,1009.8,6.8,999.0,6.5,99.0,99.00
2010,11,16,03,00,253,3.0,3.5,99.00,99.00,99.00,999,1009.9,6.7,999.0,6.6,99.0,99.00
2010,11,16,04,00,204,4.0,4.2,99.00,99.00,99.00,999,1009.6,6.8,999.0,6.6,99.0,99.00
2010,11,16,05,00,208,4.1,4.5,99.00,99.00,99.00,999,1009.6,6.3,999.0,6.2,99.0,99.00
2010,11,16,06,00,219,2.3,2.6,99.00,99.00,99.00,999,1009.5,5.6,999.0,5.5,99.0,99.00
2010,11,16,07,00,213,2.2,2.6,99.00,99.00,99.00,999,1009.1,4.9,999.0,4.8,99.0,99.00
2010,11,16,08,00,203,2.0,2.3,99.00,99.00,99.00,999,1009.1,4.7,999.0,4.7,99.0,99.00
2010,11,16,09,00,206,1.7,1.9,99.00,99.00,99.00,999,1009.2,4.7,999.0,4.6,99.0,99.00
2010,11,16,10,00,201,2.8,3.1,99.00,99.00,99.00,999,1009.0,5.3,999.0,5.2,99.0,99.00
2010,11,16,11,00,191,1.9,2.3,99.00,99.00,99.00,999,1008.7,5.3,999.0,5.2,99.0,99.00
2010,11,16,12,00,210,0.7,0.9,99.00,99.00,99.00,999,1008.4,5.7,999.0,5.7,99.0,99.00
2010,11,16,13,00,178,3.3,3.9,99.00,99.00,99.00,999,1008.1,5.9,999.0,5.9,99.0,99.00
2010,11,16,14,00,169,4.5,4.8,99.00,99.00,99.00,999,1007.7,6.7,999.0,6.7,99.0,99.00
2010,11,16,15,00,183,5.3,5.6,99.00,99.00,99.00,999,1007.4,7.1,999.0,7.1,99.0,99.00
2010,11,16,16,00,173,6.6,7.1,99.00,99.00,99.00,999,1007.1,7.4,999.0,7.4,99.0,99.00
2010,11,16,17,00,175,7.4,7.9,99.00,99.00,99.00,999,1006.6,7.5,999.0,7.5,99.0,99.00
2010,11,16,18,00,175,4.3,4.5,99.00,99.00,99.00,999,1005.6,8.1,999.0,7.9,99.0,99.00
2010,11,16,19,00,167,4.4,4.5,99.00,99.00,99.00,999,1005.0,8.5,999.0,8.2,99.0,99.00
2010,11,16,20,00,163,2.8,2.9,99.00,99.00,99.00,999,1004.4,8.7,999.0,8.1,99.0,99.00
2010,11,16,21,00,123,1.8,2.0,99.00,99.00,99.00,999,1003.8,9.4,999.0,9.4,99.0,99.00
2010,11,16,22,00,125,2.1,2.1,99.00,99.00,99.00,999,1004.3,7.8,999.0,7.8,99.0,99.00
2010,11,16,23,00,105,2.0,2.1,99.00,99.00,99.00,999,1004.1,7.8,999.0,7.7,99.0,99.00
2010,11,17,00,00,74,3.3,3.3,99.00,99.00,99.00,999,1004.2,6.9,999.0,6.8,99.0,99.00
2010,11,17,01,00,342,4.2,4.7,99.00,99.00,99.00,999,1004.1,6.1,999.0,6.0,99.0,99.00
2010,11,17,02,00,15,5.1,5.7,99.00,99.00,99.00,999,1004.3,6.0,999.0,5.9,99.0,99.00
2010,11,17,03,00,344,4.5,5.3,99.00,99.00,99.00,999,1004.5,6.0,999.0,5.9,99.0,99.00
2010,11,17,04,00,326,4.9,5.5,99.00,99.00,99.00,999,1004.6,4.9,999.0,4.8,99.0,99.00
2010,11,17,05,00,334,5.0,5.5,99.00,99.00,99.00,999,1004.8,5.5,999.0,5.4,99.0,99.00
2010,11,17,06,00,321,4.3,5.2,99.00,99.00,99.00,999,1005.2,5.7,999.0,5.6,99.0,99.00
2010,11,17,07,00,310,4.4,5.1,99.00,99.00,99.00,999,1005.7,5.7,999.0,5.5,99.0,99.00
2010,11,17,08,00,314,4.6,5.5,99.00,99.00,99.00,999,1006.3,5.8,999.0,5.7,99.0,99.00
2010,11,17,09,00,304,3.2,3.9,99.00,99.00,99.00,999,1007.0,5.9,999.0,5.8,99.0,99.00
2010,11,17,10,00,291,3.7,4.5,99.00,99.00,99.00,999,1007.8,5.3,999.0,5.1,99.0,99.00
2010,11,17,11,00,304,4.9,5.7,99.00,99.00,99.00,999,1008.7,4.8,999.0,4.6,99.0,99.00
2010,11,17,12,00,306,5.4,6.5,99.00,99.00,99.00,999,1009.6,4.6,999.0,4.5,99.0,99.00
2010,11,17,13,00,339,4.5,4.8,99.00,99.00,99.00,999,1010.4,4.9,999.0,4.8,99.0,99.00
2010,11,17,14,00,338,3.6,4.4,99.00,99.00,99.00,999,1011.8,5.0,999.0,5.0,99.0,99.00
2010,11,17,15,00,325,3.9,4.4,99.00,99.00,99.00,999,1012.8,5.4,999.0,5.3,99.0,99.00
2010,11,17,16,00,330,5.6,6.2,99.00,99.00,99.00,999,1013.8,6.1,999.0,6.0,99.0,99.00
2010,11,17,17,00,343,5.3,6.7,99.00,99.00,99.00,999,1014.5,5.9,999.0,5.8,99.0,99.00
