#YYYY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,1,10,13,0,229,4.3,5.1,99.0,99.0,99.0,999,1028.2,-4.3,0.7,-5.6,99.0,99.0
2006,1,10,14,0,214,5.2,6.2,99.0,99.0,99.0,999,1028.0,-4.1,0.7,-5.8,99.0,99.0
2006,1,10,15,0,201,6.0,6.7,99.0,99.0,99.0,999,1027.8,-2.9,0.6,-5.6,99.0,99.0
2006,1,10,16,0,205,8.6,10.2,99.0,99.0,99.0,999,1027.6,-1.7,0.6,-4.7,99.0,99.0
2006,1,10,17,0,205,7.6,8.2,99.0,99.0,99.0,999,1026.6,-1.3,0.8,-3.8,99.0,99.0
2006,1,10,18,0,206,7.2,7.9,99.0,99.0,99.0,999,1025.1,-0.9,0.9,-4.2,99.0,99.0
2006,1,10,19,0,200,6.6,7.4,99.0,99.0,99.0,999,1023.7,-0.5,1.0,-3.9,99.0,99.0
2006,1,10,20,0,170,7.9,9.6,99.0,99.0,99.0,999,1022.4,0.1,1.1,-2.9,99.0,99.0
2006,1,10,21,0,174,7.7,8.6,99.0,99.0,99.0,999,1022.1,0.0,1.3,-2.4,99.0,99.0
2006,1,10,22,0,183,5.8,7.2,99.0,99.0,99.0,999,1021.5,0.0,1.2,-2.0,99.0,99.0
2006,1,10,23,0,185,5.8,6.3,99.0,99.0,99.0,999,1021.0,0.4,1.3,-3.6,99.0,99.0
2006,1,11,0,0,211,2.7,2.8,99.0,99.0,99.0,999,1020.6,0.1,1.3,-0.6,99.0,99.0
2006,1,11,1,0,201,2.0,2.4,99.0,99.0,99.0,999,1019.6,0.3,1.3,0.2,99.0,99.0
2006,1,11,2,0,242,1.2,1.3,99.0,99.0,99.0,999,1018.6,0.4,1.3,0.2,99.0,99.0
2006,1,11,3,0,157,4.3,4.8,99.0,99.0,99.0,999,1017.3,0.3,1.2,0.3,99.0,99.0
2006,1,11,4,0,151,5.2,5.4,99.0,99.0,99.0,999,1015.7,1.9,1.0,1.9,99.0,99.0
2006,1,11,5,0,161,6.6,7.2,99.0,99.0,99.0,999,1015.4,2.2,1.0,2.1,99.0,99.0
2006,1,11,6,0,165,5.8,6.3,99.0,99.0,99.0,999,1013.8,2.2,1.1,2.2,99.0,99.0
2006,1,11,7,0,167,5.5,5.9,99.0,99.0,99.0,999,1012.5,2.2,1.1,2.2,99.0,99.0
2006,1,11,8,0,156,2.1,2.3,99.0,99.0,99.0,999,1011.9,2.2,1.2,2.2,99.0,99.0
2006,1,11,9,0,272,0.9,1.0,99.0,99.0,99.0,999,1011.4,2.3,1.2,2.3,99.0,99.0
2006,1,11,10,0,170,0.4,1.0,99.0,99.0,99.0,999,1011.6,1.3,1.2,1.3,99.0,99.0
2006,1,11,11,0,0,0.0,0.0,99.0,99.0,99.0,999,1010.2,1.1,1.2,1.1,99.0,99.0
2006,1,11,12,0,348,1.8,1.9,99.0,99.0,99.0,999,1009.9,1.0,1.3,1.0,99.0,99.0
2006,1,11,13,0,312,2.5,2.8,99.0,99.0,99.0,999,1009.7,1.0,1.4,1.0,99.0,99.0
2006,1,11,14,0,325,1.3,1.5,99.0,99.0,99.0,999,1009.1,1.2,1.4,1.2,99.0,99.0
2006,1,11,15,0,0,0.0,0.0,99.0,99.0,99.0,999,1008.2,1.2,1.2,1.2,99.0,99.0
2006,1,11,16,0,276,4.4,5.0,99.0,99.0,99.0,999,1009.5,1.6,1.5,1.6,99.0,99.0
2006,1,11,17,0,206,2.2,2.5,99.0,99.0,99.0,999,1008.0,1.8,1.3,1.8,99.0,99.0
2006,1,11,18,0,200,4.0,4.5,99.0,99.0,99.0,999,1006.6,2.2,1.8,2.2,99.0,99.0
2006,1,11,19,0,178,5.5,5.8,99.0,99.0,99.0,999,1005.6,2.5,2.3,2.5,99.0,99.0
2006,1,11,20,0,211,5.6,6.3,99.0,99.0,99.0,999,1006.2,3.5,2.3,3.5,99.0,99.0
2006,1,11,21,0,195,5.2,6.1,99.0,99.0,99.0,999,1006.3,3.8,2.2,3.8,99.0,99.0
2006,1,11,22,0,167,4.4,4.7,99.0,99.0,99.0,999,1005.9,3.8,2.3,3.8,99.0,99.0
2006,1,11,23,0,192,7.2,8.1,99.0,99.0,99.0,999,1006.0,3.4,2.0,3.4,99.0,99.0
2006,1,12,0,0,176,6.0,6.7,99.0,99.0,99.0,999,1006.4,2.9,2.1,2.9,99.0,99.0
2006,1,12,1,0,180,7.3,8.0,99.0,99.0,99.0,999,1006.0,2.7,2.1,2.7,99.0,99.0
2006,1,12,2,0,187,6.4,7.1,99.0,99.0,99.0,999,1006.1,2.9,2.1,2.9,99.0,99.0
2006,1,12,3,0,175,4.4,4.7,99.0,99.0,99.0,999,1005.7,2.1,1.8,2.1,99.0,99.0
2006,1,12,4,0,183,4.1,4.5,99.0,99.0,99.0,999,1005.4,2.6,3.6,2.6,99.0,99.0
2006,1,12,5,0,215,1.9,2.3,99.0,99.0,99.0,999,1005.8,2.3,4.1,2.3,99.0,99.0
2006,1,12,6,0,178,4.2,4.5,99.0,99.0,99.0,999,1005.3,2.0,4.3,2.0,99.0,99.0
2006,1,12,7,0,180,3.6,3.8,99.0,99.0,99.0,999,1005.4,2.0,3.2,2.0,99.0,99.0
2006,1,12,8,0,178,4.0,4.2,99.0,99.0,99.0,999,1006.1,1.7,3.5,1.7,99.0,99.0
2006,1,12,9,0,176,5.3,5.5,99.0,99.0,99.0,999,1005.7,1.9,3.1,1.9,99.0,99.0
2006,1,12,10,0,178,6.3,6.4,99.0,99.0,99.0,999,1005.4,2.0,2.8,2.0,99.0,99.0
2006,1,12,11,0,176,5.9,6.1,99.0,99.0,99.0,999,1005.1,2.3,2.9,2.3,99.0,99.0
2006,1,12,12,0,186,7.3,7.9,99.0,99.0,99.0,999,1005.7,2.6,2.7,2.6,99.0,99.0
2006,1,12,13,0,178,7.2,7.5,99.0,99.0,99.0,999,1005.3,2.4,2.7,2.4,99.0,99.0
2006,1,12,14,0,182,9.4,10.9,99.0,99.0,99.0,999,1005.6,3.0,2.6,3.0,99.0,99.0
2006,1,12,15,0,174,7.9,8.6,99.0,99.0,99.0,999,1005.4,2.8,2.6,2.8,99.0,99.0
2006,1,12,16,0,175,9.2,9.9,99.0,99.0,99.0,999,1005.1,3.0,2.7,3.0,99.0,99.0
2006,1,12,17,0,175,8.9,9.4,99.0,99.0,99.0,999,1004.4,3.0,2.7,3.0,99.0,99.0
2006,1,12,18,0,172,7.1,7.4,99.0,99.0,99.0,999,1003.4,3.3,3.3,3.3,99.0,99.0
2006,1,12,19,0,173,7.8,8.3,99.0,99.0,99.0,999,1002.6,3.7,3.4,3.7,99.0,99.0
2006,1,12,20,0,173,7.5,7.7,99.0,99.0,99.0,999,1002.4,3.8,3.8,3.8,99.0,99.0
2006,1,12,21,0,173,7.1,7.4,99.0,99.0,99.0,999,1002.0,3.9,3.7,3.9,99.0,99.0
2006,1,12,22,0,174,7.7,8.0,99.0,99.0,99.0,999,1001.8,3.7,4.2,3.7,99.0,99.0
2006,1,12,23,0,175,8.0,8.5,99.0,99.0,99.0,999,1001.7,4.5,3.8,4.5,99.0,99.0
2006,1,13,0,0,177,5.8,6.4,99.0,99.0,99.0,999,1002.0,4.6,3.9,4.6,99.0,99.0
2006,1,13,1,0,191,5.7,6.4,99.0,99.0,99.0,999,1002.0,5.9,3.3,5.9,99.0,99.0
2006,1,13,2,0,175,6.4,6.8,99.0,99.0,99.0,999,1001.4,4.7,3.4,4.7,99.0,99.0
2006,1,13,3,0,187,2.3,2.5,99.0,99.0,99.0,999,1001.0,4.4,3.3,4.4,99.0,99.0
2006,1,13,4,0,211,1.8,2.0,99.0,99.0,99.0,999,1000.6,4.3,3.2,4.3,99.0,99.0
2006,1,13,5,0,239,0.6,0.7,99.0,99.0,99.0,999,1000.8,3.9,2.5,3.9,99.0,99.0
2006,1,13,6,0,185,2.3,2.5,99.0,99.0,99.0,999,1000.5,3.5,3.0,3.5,99.0,99.0
2006,1,13,7,0,232,3.1,3.4,99.0,99.0,99.0,999,1000.5,4.2,2.0,4.2,99.0,99.0
2006,1,13,8,0,268,4.3,4.7,99.0,99.0,99.0,999,1000.5,5.4,2.7,5.4,99.0,99.0
2006,1,13,9,0,275,3.6,4.0,99.0,99.0,99.0,999,1001.3,5.0,2.6,4.9,99.0,99.0
2006,1,13,10,0,279,4.6,5.4,99.0,99.0,99.0,999,1001.2,4.3,2.6,4.2,99.0,99.0
2006,1,13,11,0,291,5.1,6.2,99.0,99.0,99.0,999,1001.7,2.8,2.6,2.8,99.0,99.0
2006,1,13,12,0,310,6.3,7.5,99.0,99.0,99.0,999,1002.2,1.5,2.5,1.5,99.0,99.0
2006,1,13,13,0,328,8.5,10.5,99.0,99.0,99.0,999,1002.5,0.9,2.5,0.8,99.0,99.0
2006,1,13,14,0,340,8.5,10.0,99.0,99.0,99.0,999,1003.5,1.0,2.5,0.9,99.0,99.0
2006,1,13,15,0,339,9.1,10.3,99.0,99.0,99.0,999,1003.5,1.6,2.3,1.5,99.0,99.0
2006,1,13,16,0,352,10.6,11.9,99.0,99.0,99.0,999,1004.4,2.2,2.4,2.2,99.0,99.0
2006,1,13,17,0,347,11.2,12.2,99.0,99.0,99.0,999,1004.5,2.5,2.1,2.4,99.0,99.0
2006,1,13,18,0,345,11.2,11.8,99.0,99.0,99.0,999,1004.0,1.9,2.1,1.9,99.0,99.0
2006,1,13,19,0,342,10.1,11.6,99.0,99.0,99.0,999,1003.5,1.9,2.1,1.9,99.0,99.0
2006,1,13,20,0,343,11.4,12.7,99.0,99.0,99.0,999,1003.8,2.2,2.0,2.1,99.0,99.0
2006,1,13,21,0,343,11.3,13.0,99.0,99.0,99.0,999,1004.7,2.3,2.0,0.7,99.0,99.0
2006,1,13,22,0,335,9.1,10.7,99.0,99.0,99.0,999,1007.3,2.3,2.1,0.0,99.0,99.0
2006,1,13,23,0,343,9.3,10.2,99.0,99.0,99.0,999,1008.0,2.1,2.1,-0.2,99.0,99.0
2006,1,14,0,0,328,7.6,8.7,99.0,99.0,99.0,999,1009.0,1.7,2.0,-2.0,99.0,99.0
2006,1,14,1,0,321,7.8,8.9,99.0,99.0,99.0,999,1009.9,1.4,1.9,-2.5,99.0,99.0
2006,1,14,2,0,344,12.1,15.2,99.0,99.0,99.0,999,1010.3,0.5,1.7,-4.1,99.0,99.0
2006,1,14,3,0,339,12.5,15.2,99.0,99.0,99.0,999,1010.8,0.3,1.6,-4.7,99.0,99.0
2006,1,14,4,0,334,11.3,13.4,99.0,99.0,99.0,999,1012.0,0.2,1.5,-5.7,99.0,99.0
2006,1,14,5,0,323,9.1,10.9,99.0,99.0,99.0,999,1012.0,0.0,1.4,-5.7,99.0,99.0
2006,1,14,6,0,322,9.4,11.4,99.0,99.0,99.0,999,1012.3,-0.1,1.4,-5.5,99.0,99.0
2006,1,14,7,0,325,9.0,11.1,99.0,99.0,99.0,999,1013.4,-0.1,1.3,-5.2,99.0,99.0
2006,1,14,8,0,346,14.0,16.5,99.0,99.0,99.0,999,1014.4,0.1,1.2,-5.7,99.0,99.0
2006,1,14,9,0,335,8.7,9.8,99.0,99.0,99.0,999,1015.3,-0.3,1.2,-5.6,99.0,99.0
2006,1,14,10,0,329,8.6,10.3,99.0,99.0,99.0,999,1015.9,-0.6,1.1,-6.5,99.0,99.0
2006,1,14,11,0,328,10.9,12.7,99.0,99.0,99.0,999,1017.0,-1.7,1.1,-8.3,99.0,99.0
2006,1,14,12,0,341,10.2,11.3,99.0,99.0,99.0,999,1018.3,-2.0,1.0,-7.7,99.0,99.0
2006,1,14,13,0,335,10.6,12.8,99.0,99.0,99.0,999,1019.5,-2.6,0.9,-8.0,99.0,99.0
2006,1,14,14,0,330,6.9,8.8,99.0,99.0,99.0,999,1020.4,-3.1,0.9,-7.4,99.0,99.0
2006,1,14,15,0,342,9.9,11.6,99.0,99.0,99.0,999,1021.1,-3.2,0.8,-8.3,99.0,99.0
2006,1,14,16,0,346,10.3,11.8,99.0,99.0,99.0,999,1021.1,-3.0,0.8,-8.2,99.0,99.0
2006,1,14,17,0,344,8.2,9.9,99.0,99.0,99.0,999,1021.0,-2.8,0.8,-8.4,99.0,99.0
2006,1,14,18,0,355,7.3,8.1,99.0,99.0,99.0,999,1020.5,-2.5,0.9,-8.7,99.0,99.0
2006,1,14,19,0,347,6.3,7.4,99.0,99.0,99.0,999,1020.4,-1.9,0.9,-8.4,99.0,99.0
2006,1,14,20,0,356,5.4,6.1,99.0,99.0,99.0,999,1020.4,-1.6,1.0,-8.5,99.0,99.0
2006,1,14,21,0,10,5.0,5.9,99.0,99.0,99.0,999,1020.7,-1.3,1.0,-7.9,99.0,99.0
2006,1,14,22,0,8,4.9,5.4,99.0,99.0,99.0,999,1021.3,-1.2,1.1,-8.2,99.0,99.0
2006,1,14,23,0,357,2.6,3.2,99.0,99.0,99.0,999,1021.5,-1.4,1.0,-7.4,99.0,99.0
2006,1,15,0,0,38,3.0,3.3,99.0,99.0,99.0,999,1021.6,-1.4,1.0,-7.2,99.0,99.0
2006,1,15,1,0,45,1.9,2.5,99.0,99.0,99.0,999,1021.2,-1.3,0.9,-7.4,99.0,99.0
2006,1,15,2,0,65,3.2,3.7,99.0,99.0,99.0,999,1020.9,-1.2,0.8,-7.1,99.0,99.0
2006,1,15,3,0,98,2.7,3.0,99.0,99.0,99.0,999,1020.7,-1.2,0.9,-6.3,99.0,99.0
2006,1,15,4,0,108,2.7,3.0,99.0,99.0,99.0,999,1020.7,-0.9,0.8,-6.3,99.0,99.0
2006,1,15,5,0,137,3.2,3.7,99.0,99.0,99.0,999,1020.2,-0.9,0.9,-5.8,99.0,99.0
2006,1,15,6,0,147,3.3,3.7,99.0,99.0,99.0,999,1020.0,-0.7,0.9,-5.3,99.0,99.0
2006,1,15,7,0,149,4.8,5.4,99.0,99.0,99.0,999,1019.9,-0.5,0.9,-4.7,99.0,99.0
2006,1,15,8,0,129,3.7,4.1,99.0,99.0,99.0,999,1019.9,-0.3,0.9,-4.4,99.0,99.0
2006,1,15,9,0,160,5.3,5.6,99.0,99.0,99.0,999,1019.7,-0.1,0.8,-3.9,99.0,99.0
2006,1,15,10,0,148,5.5,6.1,99.0,99.0,99.0,999,1019.1,0.1,0.8,-3.4,99.0,99.0
2006,1,15,11,0,146,6.6,7.3,99.0,99.0,99.0,999,1018.1,0.3,0.8,-2.9,99.0,99.0
2006,1,15,12,0,135,7.8,8.6,99.0,99.0,99.0,999,1017.5,0.5,0.8,-2.3,99.0,99.0
2006,1,15,13,0,136,9.5,10.3,99.0,99.0,99.0,999,1017.1,0.7,0.8,-1.1,99.0,99.0
2006,1,15,14,0,138,10.5,11.7,99.0,99.0,99.0,999,1016.5,0.9,0.8,-0.9,99.0,99.0
2006,1,15,15,0,142,10.8,12.6,99.0,99.0,99.0,999,1015.9,0.7,0.6,-3.6,99.0,99.0
2006,1,15,16,0,145,13.2,14.1,99.0,99.0,99.0,999,1015.4,0.6,0.8,-1.2,99.0,99.0
2006,1,15,17,0,144,12.4,13.8,99.0,99.0,99.0,999,1014.2,0.8,999.0,-0.9,99.0,99.0
2006,1,15,18,0,138,10.9,12.0,99.0,99.0,99.0,999,1012.3,0.8,2.4,-0.6,99.0,99.0
2006,1,15,19,0,132,12.5,14.2,99.0,99.0,99.0,999,1011.4,0.7,2.1,999.0,99.0,99.0
2006,1,15,20,0,128,13.5,15.0,99.0,99.0,99.0,999,1010.2,0.9,1.8,-1.3,99.0,99.0
2006,1,15,21,0,126,12.4,13.6,99.0,99.0,99.0,999,1009.6,0.9,1.8,-1.2,99.0,99.0
2006,1,15,22,0,129,11.8,13.3,99.0,99.0,99.0,999,1009.0,1.4,1.7,-1.5,99.0,99.0
2006,1,15,23,0,125,11.8,13.0,99.0,99.0,99.0,999,1008.7,1.6,1.4,-1.4,99.0,99.0
2006,1,16,0,0,123,10.9,12.6,99.0,99.0,99.0,999,1008.9,1.8,1.5,-0.9,99.0,99.0
2006,1,16,1,0,125,13.0,14.5,99.0,99.0,99.0,999,1008.6,1.7,1.6,-1.4,99.0,99.0
2006,1,16,2,0,128,14.2,15.5,99.0,99.0,99.0,999,1008.0,1.7,1.7,-1.2,99.0,99.0
2006,1,16,3,0,126,13.3,14.4,99.0,99.0,99.0,999,1007.4,1.7,1.7,-0.1,99.0,99.0
2006,1,16,4,0,131,13.5,16.0,99.0,99.0,99.0,999,1006.8,1.7,1.6,-0.5,99.0,99.0
2006,1,16,5,0,132,14.8,16.5,99.0,99.0,99.0,999,1006.2,1.7,1.5,0.0,99.0,99.0
2006,1,16,6,0,128,12.5,13.6,99.0,99.0,99.0,999,1005.8,1.7,1.5,0.6,99.0,99.0
2006,1,16,7,0,125,13.1,15.2,99.0,99.0,99.0,999,1005.3,1.6,1.5,0.8,99.0,99.0
2006,1,16,8,0,122,13.0,14.4,99.0,99.0,99.0,999,1005.3,1.4,1.6,0.7,99.0,99.0
2006,1,16,9,0,123,13.1,14.9,99.0,99.0,99.0,999,1004.9,1.1,1.5,0.2,99.0,99.0
2006,1,16,10,0,119,12.8,14.3,99.0,99.0,99.0,999,1004.3,0.8,1.5,0.1,99.0,99.0
2006,1,16,11,0,119,14.0,15.0,99.0,99.0,99.0,999,1004.3,0.4,1.6,-0.1,99.0,99.0
2006,1,16,12,0,123,13.8,15.0,99.0,99.0,99.0,999,1004.6,0.3,1.4,-0.5,99.0,99.0
2006,1,16,13,0,115,13.3,14.4,99.0,99.0,99.0,999,1004.5,0.2,1.6,-0.6,99.0,99.0
2006,1,16,14,0,117,12.9,14.5,99.0,99.0,99.0,999,1004.5,0.3,1.4,-0.5,99.0,99.0
2006,1,16,15,0,115,12.3,14.0,99.0,99.0,99.0,999,1005.1,0.2,1.4,-0.9,99.0,99.0
2006,1,16,16,0,118,11.7,13.6,99.0,99.0,99.0,999,1005.5,0.2,1.4,-0.9,99.0,99.0
2006,1,16,17,0,120,11.5,13.1,99.0,99.0,99.0,999,1004.6,0.4,1.4,-0.5,99.0,99.0
2006,1,16,18,0,116,10.0,12.0,99.0,99.0,99.0,999,1003.5,0.6,1.5,-0.3,99.0,99.0
2006,1,16,19,0,115,11.0,12.2,99.0,99.0,99.0,999,1003.1,0.8,1.9,0.1,99.0,99.0
2006,1,16,20,0,127,10.2,11.0,99.0,99.0,99.0,999,1003.8,1.4,2.1,-0.2,99.0,99.0
2006,1,16,21,0,114,8.6,9.7,99.0,99.0,99.0,999,1004.2,1.8,2.2,0.2,99.0,99.0
2006,1,16,22,0,108,9.3,10.5,99.0,99.0,99.0,999,1004.0,2.0,2.0,0.1,99.0,99.0
2006,1,16,23,0,111,9.2,10.5,99.0,99.0,99.0,999,1004.3,2.4,2.2,1.1,99.0,99.0
2006,1,17,0,0,118,10.8,11.8,99.0,99.0,99.0,999,1004.6,2.7,2.1,0.7,99.0,99.0
2006,1,17,1,0,113,10.9,11.8,99.0,99.0,99.0,999,1004.3,2.6,2.1,0.7,99.0,99.0
2006,1,17,2,0,123,11.9,13.3,99.0,99.0,99.0,999,1004.6,2.7,2.2,1.2,99.0,99.0
2006,1,17,3,0,127,10.7,12.3,99.0,99.0,99.0,999,1004.4,2.6,2.2,1.1,99.0,99.0
2006,1,17,4,0,121,7.5,8.5,99.0,99.0,99.0,999,1003.7,2.4,2.1,1.4,99.0,99.0
2006,1,17,5,0,125,6.3,7.3,99.0,99.0,99.0,999,1004.5,2.0,1.7,1.4,99.0,99.0
2006,1,17,6,0,114,8.7,9.7,99.0,99.0,99.0,999,1003.3,1.8,1.9,1.1,99.0,99.0
2006,1,17,7,0,116,8.8,9.5,99.0,99.0,99.0,999,1002.5,1.7,1.7,1.2,99.0,99.0
2006,1,17,8,0,122,8.1,9.0,99.0,99.0,99.0,999,1003.2,1.8,1.8,1.2,99.0,99.0
2006,1,17,9,0,108,6.7,7.5,99.0,99.0,99.0,999,1001.2,1.9,1.9,1.6,99.0,99.0
2006,1,17,10,0,115,6.2,6.7,99.0,99.0,99.0,999,1001.3,1.9,1.9,1.9,99.0,99.0
2006,1,17,11,0,124,5.6,6.0,99.0,99.0,99.0,999,1001.1,2.2,1.8,2.1,99.0,99.0
2006,1,17,12,0,127,3.6,4.0,99.0,99.0,99.0,999,1000.8,2.3,1.9,2.3,99.0,99.0
2006,1,17,13,0,147,1.1,1.3,99.0,99.0,99.0,999,1000.3,2.2,1.9,2.2,99.0,99.0
2006,1,17,14,0,343,1.6,1.7,99.0,99.0,99.0,999,1000.0,2.1,1.9,2.1,99.0,99.0
2006,1,17,15,0,343,3.7,3.9,99.0,99.0,99.0,999,999.9,1.9,1.9,1.9,99.0,99.0
2006,1,17,16,0,344,4.5,4.9,99.0,99.0,99.0,999,999.7,1.7,1.9,1.7,99.0,99.0
2006,1,17,17,0,349,4.8,5.1,99.0,99.0,99.0,999,998.6,1.5,1.9,1.5,99.0,99.0
2006,1,17,18,0,302,5.7,6.5,99.0,99.0,99.0,999,998.5,0.8,1.9,0.8,99.0,99.0
2006,1,17,19,0,298,6.9,7.9,99.0,99.0,99.0,999,998.1,0.5,1.9,0.5,99.0,99.0
2006,1,17,20,0,302,6.2,7.4,99.0,99.0,99.0,999,997.5,0.6,1.8,0.6,99.0,99.0
2006,1,17,21,0,308,4.8,5.8,99.0,99.0,99.0,999,998.0,0.4,1.8,0.4,99.0,99.0
2006,1,17,22,0,301,6.2,8.6,99.0,99.0,99.0,999,998.2,0.3,1.8,0.2,99.0,99.0
2006,1,17,23,0,275,5.7,7.9,99.0,99.0,99.0,999,998.4,-0.2,1.8,-0.2,99.0,99.0
2006,1,18,0,0,279,8.1,10.8,99.0,99.0,99.0,999,999.4,-1.4,1.9,-1.5,99.0,99.0
2006,1,18,1,0,279,8.4,10.1,99.0,99.0,99.0,999,999.6,-2.0,1.8,-2.3,99.0,99.0
2006,1,18,2,0,284,9.5,11.5,99.0,99.0,99.0,999,999.6,-2.7,1.8,-3.5,99.0,99.0
2006,1,18,4,0,274,9.6,11.6,99.0,99.0,99.0,999,998.9,-3.8,1.7,-4.5,99.0,99.0
2006,1,18,5,0,276,9.4,11.0,99.0,99.0,99.0,999,999.3,-4.5,1.6,-6.1,99.0,99.0
2006,1,18,6,0,275,10.3,11.3,99.0,99.0,99.0,999,999.6,-5.0,1.6,-6.9,99.0,99.0
2006,1,18,7,0,263,7.5,8.9,99.0,99.0,99.0,999,1000.3,-5.2,1.6,-7.3,99.0,99.0
2006,1,18,8,0,269,10.8,13.1,99.0,99.0,99.0,999,1000.6,-5.3,1.5,-7.7,99.0,99.0
2006,1,18,9,0,270,10.3,11.7,99.0,99.0,99.0,999,1000.6,-5.4,1.4,-7.9,99.0,99.0
2006,1,18,10,0,272,10.6,12.8,99.0,99.0,99.0,999,1000.7,-5.2,1.4,-7.6,99.0,99.0
2006,1,18,11,0,262,10.0,12.5,99.0,99.0,99.0,999,1001.2,-5.3,1.3,-8.0,99.0,99.0
2006,1,18,12,0,271,9.4,12.5,99.0,99.0,99.0,999,1002.4,-5.5,1.3,-9.1,99.0,99.0
2006,1,18,13,0,259,9.8,11.2,99.0,99.0,99.0,999,1002.9,-5.9,1.3,-9.7,99.0,99.0
2006,1,18,14,0,269,9.9,11.7,99.0,99.0,99.0,999,1004.1,-7.7,1.2,-10.7,99.0,99.0
2006,1,18,15,0,263,11.2,13.8,99.0,99.0,99.0,999,1004.8,-8.6,1.2,-12.0,99.0,99.0
2006,1,18,16,0,266,11.3,12.8,99.0,99.0,99.0,999,1005.4,-7.6,1.1,-11.9,99.0,99.0
2006,1,18,17,0,264,9.6,11.3,99.0,99.0,99.0,999,1006.4,-6.5,1.1,-11.2,99.0,99.0
2006,1,18,18,0,256,10.8,13.2,99.0,99.0,99.0,999,1007.0,-5.3,1.1,-10.1,99.0,99.0
2006,1,18,19,0,253,9.4,11.8,99.0,99.0,99.0,999,1007.3,-4.9,1.0,-9.9,99.0,99.0
2006,1,18,20,0,257,8.6,11.0,99.0,99.0,99.0,999,1008.3,-4.3,0.9,-9.9,99.0,99.0
2006,1,18,21,0,252,7.8,9.6,99.0,99.0,99.0,999,1009.2,-3.2,1.0,-10.3,99.0,99.0
2006,1,18,22,0,242,7.1,9.0,99.0,99.0,99.0,999,1010.0,-2.4,0.9,-10.0,99.0,99.0
2006,1,18,23,0,228,3.9,4.6,99.0,99.0,99.0,999,1010.9,-2.4,0.9,-9.4,99.0,99.0
2006,1,19,0,0,220,4.2,4.9,99.0,99.0,99.0,999,1011.5,-2.4,0.9,-8.9,99.0,99.0
2006,1,19,1,0,210,3.9,4.6,99.0,99.0,99.0,999,1012.5,-2.2,0.9,-7.6,99.0,99.0
2006,1,19,2,0,218,4.5,5.1,99.0,99.0,99.0,999,1013.2,-1.4,0.9,-7.4,99.0,99.0
2006,1,19,3,0,215,5.3,6.1,99.0,99.0,99.0,999,1013.8,-1.1,0.9,-6.4,99.0,99.0
2006,1,19,4,0,220,4.6,5.2,99.0,99.0,99.0,999,1014.1,-1.2,0.9,-5.6,99.0,99.0
2006,1,19,5,0,230,3.9,4.7,99.0,99.0,99.0,999,1013.9,-1.5,0.9,-5.7,99.0,99.0
2006,1,19,6,0,204,2.6,2.9,99.0,99.0,99.0,999,1013.5,-1.4,0.8,-5.1,99.0,99.0
2006,1,19,7,0,191,2.6,2.9,99.0,99.0,99.0,999,1013.3,-1.0,0.7,-4.8,99.0,99.0
2006,1,19,8,0,183,1.0,1.3,99.0,99.0,99.0,999,1012.9,-0.2,0.9,-3.0,99.0,99.0
2006,1,19,9,0,5,3.0,3.2,99.0,99.0,99.0,999,1012.7,-0.2,0.8,-1.7,99.0,99.0
2006,1,19,10,0,33,2.0,2.1,99.0,99.0,99.0,999,1012.1,0.8,0.7,0.7,99.0,99.0
2006,1,19,11,0,76,2.6,2.8,99.0,99.0,99.0,999,1011.5,2.1,0.7,2.0,99.0,99.0
2006,1,19,12,0,121,3.5,3.8,99.0,99.0,99.0,999,1011.2,2.3,0.7,2.3,99.0,99.0
2006,1,19,13,0,113,4.5,4.6,99.0,99.0,99.0,999,1010.8,2.5,0.6,2.4,99.0,99.0
2006,1,19,14,0,118,5.1,5.4,99.0,99.0,99.0,999,1010.4,2.6,0.7,2.6,99.0,99.0
2006,1,19,15,0,127,3.9,4.0,99.0,99.0,99.0,999,1011.6,2.9,0.7,2.9,99.0,99.0
2006,1,19,16,0,116,7.2,7.7,99.0,99.0,99.0,999,1010.1,2.8,0.7,2.8,99.0,99.0
2006,1,19,17,0,114,4.9,5.1,99.0,99.0,99.0,999,1009.7,3.1,0.8,3.1,99.0,99.0
2006,1,19,18,0,116,5.9,6.2,99.0,99.0,99.0,999,1007.7,2.9,0.8,2.9,99.0,99.0
2006,1,19,19,0,123,4.8,5.0,99.0,99.0,99.0,999,1007.1,3.5,0.9,3.5,99.0,99.0
2006,1,19,20,0,129,4.7,5.1,99.0,99.0,99.0,999,1006.5,3.6,0.9,3.6,99.0,99.0
2006,1,19,21,0,123,5.4,5.5,99.0,99.0,99.0,999,1006.4,3.3,1.0,3.3,99.0,99.0
2006,1,19,22,0,198,0.9,1.0,99.0,99.0,99.0,999,1007.2,3.0,1.0,3.0,99.0,99.0
2006,1,19,23,0,116,1.6,1.8,99.0,99.0,99.0,999,1007.4,3.1,1.0,3.1,99.0,99.0
2006,1,20,0,0,45,1.4,1.5,99.0,99.0,99.0,999,1007.5,2.7,0.9,2.7,99.0,99.0
2006,1,20,1,0,3,2.5,2.7,99.0,99.0,99.0,999,1007.4,2.3,1.0,2.3,99.0,99.0
2006,1,20,2,0,20,1.0,1.2,99.0,99.0,99.0,999,1007.1,2.3,1.1,2.3,99.0,99.0
